filename,words
614.png,မၢင်ဝတ်ႉၵေႃႈ ပိၵ်ႉဢိုတ်းၽၵ်း တူဝႆႉ ဢမ်ႇပၼ်ၵူၼ်းၶဝ်ႈလႃးလႃး ၵေႃႈမီး ယွၼ်ႉတၢင်းပဵၼ
615.png,မၢင်ဝတ်ႉမၢင်ၵျွင်း တၵ်ႉၵႃႇ ဝၢၼ်ႈလႂ် ဝၢၼ်ႈၼၼ်ႉ ႁူမ်ႈၵၼ် လူႇတၢၼ်းငိုၼ်းဝႆႉ တႃႇၶဝ်ႈ
616.png,တၵ်ႉၵႃႇသတ်ႉထႃး ၵဵင်းတုင် ၵေႃႉၼိုင်ႈ လၢတ်ႈတီႈၽူႈတွႆႇႁွၵ်ႈဝႃႈ “တၢင်းပဵၼ်ၼႆႉ တုမ်ႉယ
617.png,ၵွပ်ႈၼႆလႄႈ ႁဝ်းၶႃႈၵေႃႈ သိုဝ်ႉ ၶဝ်ႈသၢၼ် ၽၵ်းႁႅင်ႈ ၸိူဝ်းၼႆႉ ၵႂႃႇလူႇတၢၼ်းဝႆႉ။
618.png,ၵူဝ်သင်ၶၸဝ်ႈ လႆႈယၢပ်ႇၽိုတ်ႇတႃႇသုင်းတႃႇၵိၼ်၊ မၢင်ဝတ်ႉၵေႃႈ ဢိုတ်းၽၵ်းတူ ႁၢမ်ႈၵူၼ်
619.png,ၵူၺ်းၵႃႈ ၵမ်ႈၼမ် တီႈၵဵင်းတုင် ဝတ်ႉလႂ် ဝတ်ႉၼၼ်ႉတႄႉ မီးတၵ်ႉၵႃႇၽႂ်မၼ်း ဝႆႉယူႇလႄႈ ယ
620.png,ဢၼ်လီႈမႆႈၸႂ် ထႅင်ႈလွင်ႈၼိုင်ႈတႄႉ ပဵၼ်တိူၵ်ႈသွၼ်လိၵ်ႈသင်ၶၸဝ်ႈ ၊ ၵူဝ် မီးၵူၼ်းပဵၼ်
621.png,မိူဝ်ႈဝၼ်းတီႈ 2/8/2021 ၼၼ်ႉ ၽူႈၵွၼ်းဝတ်ႉဝၢၼ်ႈၼွင်သႅၼ် ဢိူင်ႇၵၢတ်ႇထၢႆႈ ၼၼ်ႉၵေႃႈ လ
622.png,ယၢမ်းလဵဝ် ၼႂ်းၸႄႈဝဵင်းၵဵင်းတုင်ၼႆႉ ၵူၼ်းတိတ်းၸပ်း ၸိူဝ်ႉမႅင်းတၢင်းပဵၼ် ၶူဝ်ႊဝိတ်
623.png,မိူဝ်ႈၼႆႉ ဝၼ်းတီႈ 11 ယၢမ်းၵၢင်ၼႂ် ၵူတ်ႇထတ်းႁၼ် ၵူၼ်းတိတ်းၸပ်း ၸိူဝ်ႉမႅင်း 34 ၵေ
624.png,/ သိတ်ႇယႃၶႃႈမူင်ႈမႅင်း ၼႂ်းဝဵင်းသီႇပေႃႉ
625.png,ဝၼ်းတီႈ 10/8/2021 ၼႆႉ ၼႂ်းၸႄႈဝဵင်းသီႇပေႃႉ ၸႄႈတွၼ်ႈၵျွၵ်ႉမႄး ၸိုင်ႈတႆးပွတ်းႁွင်ႇ
626.png,ၸုမ်းၸွႆႈထႅမ် ပရႁိတ ၸႄႈဝဵင်းသီႇပေႃႉ လၢတ်ႈတီႈၽူႈတွႆႇႁွၵ်ႈဝႃႈ “ၸႂ်ႈၶႃႈဢေႃႈ မိူဝ်ႈဝ
627.png,ၵူၼ်းဢၼ်ၶိုၼ်ႈႁူင်းယႃဝႆႉ မိူဝ်ႈလဵဝ်ၼႆႉ လၢမ်းတူၺ်း တေမီးမွၵ်ႈ 180 ပၢႆ။
628.png,ပေႃးပႃးၵူၼ်းဢၼ်လူင်းႁူင်းယႃ လႄႈ ၵူၼ်းဢၼ်တၢႆၵႂႃႇၸိူဝ်းၼႆႉသမ်ႉ တင်းမူတ်း တေမီးမွၵ
629.png,ၵူၼ်းတၢႆၵူၺ်း တေမီးမွၵ်ႈ 45 ၵေႃႉၼႆႉ”- ဝႃႈ ၼႆ။
630.png,ၾၢႆႇၸွႆႈထႅမ် ၸုမ်းပရႁိတ သီႇပေႃႉ တိုၵ်းသူၼ်းထိုင်ဝႃႈ မိူဝ်ႈပႆႇပဵၼ်ႁႅင်း ၽွင်းပႆႇလ
631.png,ပေႃးထိုင်ၶၵ်ႉ တေလႆႈၸႂ်ႉၶိူင်ႈၸွႆႈထူၺ်ႈၸႂ်သေ ၸင်ႇၵႂႃႇႁူင်းယႃတႄႉ ၵူဝ် တူၵ်းလိုၼ်း
632.png,“မိူဝ်ႈလဵဝ်ၼႆႉ ဢၼ်ယူတ်းယႃတီႈႁိူၼ်းႁင်းၵူၺ်းၼၼ်ႉ ဢမ်ႇလီႁဵတ်းသေဢိတ်း သင်ဝႃႈ ႁၵ်ႉတူ
633.png,တၢင်းပဵၼ်ၼႆႉ ဢမ်ႇၸႂ်ႈမဵဝ်းလီဢၢႆ ပိူၼ်ႈၵေႃႈပဵၼ်ၵၼ်တင်းၵမ်ႇၽႃႇ။
634.png,ၶတ်းၸႂ် ႁူမ်ႈ မိုဝ်းၵၼ်တင်းၾၢႆႇပၢႆး ယူႇလီၶဝ်သေ ယူတ်းယႃသေၵမ်း။
635.png,တီႈႁူင်းယႃသီႇပေႃႉၵေႃႈ ႁဝ်းၶႃႈ ၸွႆႈထႅမ် ပၼ်ပႃး ၾၢႆႇဢွၵ်ႊသီႊၸျိၼ်ႊ ယူႇ။
636.png,ၵူၼ်းပဵၼ် ၸိူဝ်းယၢပ်ႇၸႂ် လွင်ႈၶဝ်ႈၼမ်ႉ တၢင်းၵိၼ်ၵေႃႈ ႁဝ်းၶႃႈ ၸုမ်းပရႁိတ ၸွႆထႅမ်
637.png,လွင်ႈယႃႈယႃ ဢၼ်တေလႆႈၵိၼ်လႆႈၸႂ်ႉ ၸိူဝ်းၼႆႉၵေႃႈ ႁဝ်းၶႃႈ ၸွႆႈထႅမ်ပၼ်ယူႇ ၵွပ်ႈၼႆလႄႈ
638.png,ဢိင်ၼိူဝ် တၢင်းပဵၼ်ၶူဝ်ႊဝိတ်ႉ 19 ၽႄႈလၢမ်းႁၢဝ်ႈႁႅင်း ပွၵ်ႈၵမ်းသၢမ်ၼႆႉသေ ၵူၼ်းမိူင
639.png,ဝၢႆးသေၸဝ်ႈၼႃႈတီႈပလိၵ်ႈဢိၼ်းတီးယႃး
640.png,မိူဝ်ႈၼႆႉ ဝၼ်းတီႈ 11/8/2021 ယၢမ်းၵၢင်ၼႂ် ယွၼ်ႉၾူၼ်တူၵ်းႁႅင်းသေ ၼမ်ႉႁူၺ်ႈ/ ပႃႇ လႆ
641.png,ဢူးတဵင်းထုၼ်း ၵူၼ်း တႃႈၶီႈလဵၵ်း လၢတ်ႈတီႈၽူႈတွႆႇႁွၵ်ႈဝႃႈ “ဝၢႆးသေ ၾူၼ်တူၵ်းယဝ်ႉ တင
642.png,မၢင်တီႈ ထူမ်ႈၽႅဝ်ၼႂ်းႁိူၼ်းယေး ၶူဝ်းၶွင်ၼႂ်းႁိူၼ်း လူႉသုမ်း လႆလွင်ႈၸွမ်းၼမ်ႉ။
643.png,မၢင်တီႈၵေႃႈ ႁိူၼ်းၸိူဝ်းယူႇ တႅမ်ႇၼၼ်ႉၵေႃႈ ထူမ်ႈၼမ် ၶူဝ်းႁိူၼ်းယေး လႆႈလူႉသုမ်းၸွ
644.png,တၢင်းၵၢတ်ႇ တႃႈလေႃႉၼၼ်ႉ ပဵၼ်ၵႃႈ ၶီႈၵူမ်ႇၶီႈငႂ်ႈမူတ်း။
645.png,ယၢမ်းလဵဝ် ၾူၼ်တိုၵ်ႉတူၵ်းယူႇၶႃႈ။
646.png,သင်ဝႃႈ တူၵ်း ႁႅင်းထႅင်ႈတႄႉ တေဢွၼ်ၵၼ်တုၵ်ႉၶထႅင်ႈ ၶႃႈဢေႃႈၼႆႉ”- ဝႃႈၼႆ။
647.png,ဝဵင်းတႃႈၶီႈလဵၵ်းၼႆႉ ၸဵမ်ပၢၼ်လႂ် ယွၼ်ႉၾူၼ်တူၵ်းႁၢဝ်ႈႁႅင်းသေ ၼမ်ႉလုပ်ႇၼွင်းထူမ်ႈႁ
648.png,ဝၢႆးလင်ၼႆႉမႃး ၵူၼ်းယူႇလႅၼ်လိၼ်တင်းသွင်ၾင်ႇၸိုင်ႈမိူင်း ၵႆႉၶိုၼ်ႈလွႆတႅပ်းမႆႉ ယႃႇ
649.png,ၼမ်ႉထူမ်ႈၼႂ်းႁိူၼ်းယေးၵူၼ်းဝၢၼ်ႈၼႂ်းတႃႈၶီႈလဵၵ်း
650.png,ၼမ်ႉဢၼ်လုပ်ႇထူမ်ႈၼႆႉၵေႃႈ ယွၼ်ႉပဵၼ်ၼမ်ႉႁူၺ်ႈ/ ပႃႇ လူင်းမႃး ယွၼ်ႉဝႃႈ မီးၵူၼ်းယႃႉထ
651.png,“ လႆႈဝႃႈပဵၼ်ထီႇမႃးဢေႃႈ။
652.png,တူၼ်ႈမႆႉ တႃႇတေ ၵႅတ်ႇၵင်ႈၼမ်ႉဝႆႉၼၼ်ႉၵေႃႈဢမ်ႇမီး ၵွပ်ႈၼႆလႄႈ ၼမ်ႉၼႆႉ ထူမ်ႈငၢႆႈ”- ဢ
653.png,ၾၢႆႇၼိုင်ႈၵေႃႈၼမ်ႉႁွင်ႈၼမ်ႉၵေး ၸွမ်းၼႂ်းၶူးဝဵင်းၵေႃႈ တၼ်၊ ယုၵ်း ယၵ်း ဢိုတ်းၶမ် ၼ
654.png,ၵူၼ်း တႃႈၶီႈလဵၵ်း ၵေႃႉၼိုင်ႈ လၢတ်ႈတီႈၽူႈတွႆႇႁွၵ်ႈဝႃႈ “ ပိူၼ်ႉပႅတ်ႈ ယုၵ်းယၵ်းသႂ်ႇ
655.png,မိူၼ်ၼင်ႇတီႈၶႃႈႁဝ်းယူႇၼႆႉ ႁွင်ႈလၢႆႇၼမ်ႉ လူၼ်ႉၶဝ်ႈၼႂ်းဝၢင်းႁိူၼ်းၶႃႈဢေႃႈ ။
656.png,ၵၢမ်ႇလီၶႃႈဢေႃႈ ဢမ်ႇတၼ်းၶဝ်ႈထိုင်ၼႂ်းႁိူၼ်း။
657.png,ၼမ်ႉလုပ်ႇထူမ်ႈ ၼႂ်းၸႄႈဝဵင်းတႃႈၶီႈလဵၵ်း ႁၢဝ်ႈႁႅင်းမိူဝ်ႈၼႆႉ ၵမ်ႈၼမ် ပဵၼ်ၼႂ်းပွၵ်ႉ
658.png,တၼ်းၵႅတ်ႈၵင်ႈၶိုတ်းလႄႈ”- ဝႃႈၼႆ။
659.png,ၼွၵ်ႈလိူဝ်ၼၼ်ႉ တီႈလုမ်းၾၢႆႇၵဵပ်းၶွၼ်ႇ ၸႄႈဝဵင်းတႃႈၶီႈလဵၵ်းၵေႃႈ ထုၵ်ႇၼမ်ႉထူမ်ႈ ႁၢဝ
660.png,-ၵူၼ်းၼုမ်ႇၵႃလိ ၸွႆႈထႅမ်ၶဝ်ႈၼမ်ႉတၢင်းၵိၼ်ပၼ်ၵူၼ်းမိူင်းၸိူဝ်းယၢ
661.png,မိူဝ်ႈဝၼ်းလိူၼ်လပ်း ဝၼ်းတီႈ 7/8/2021 ပူၼ်ႉမႃးၼႆႉ ၵူၼ်းၼုမ်ႇဝဵင်းၵႃလိ ႁူမ်ႈၵၼ် ၸွ
662.png,ၵူၼ်းၼုမ်ႇၵႃလိ ဢၼ်ၶဝ်ႈႁူမ်ႈၸွႆႈပႃး ၵေႃႉၼိုင်ႈ လၢတ်ႈတီႈၽူႈတွႆႇႁွၵ်ႈဝႃႈ “ ၸႂ်ႈၶႃႈဢ
663.png,လွင်ႈၵမ်ႉၸွႆႈၼႆႉတႄႉ ပီႈၼွင်ႉႁဝ်းၶႃႈ တီႈၸမ် ၵႆ ၸိူဝ်းယူႇ ၼွၵ်ႈမိူင်း/ ၼႂ်းမိူင်း
664.png,ၵူၼ်းၼုမ်ႇၵူၼ်းမိူင်း ၵႃလိ ႁူမ်ႈၵၼ်သေ ၸွႆႈထႅမ် ၵူၼ်းထူပ်းတၢင်းယၢပ်ႇၽိုတ်ႇ ယွၼ်ႉၶ
665.png,ပွၵ်ႈၵမ်းၼိုင်ႈပဵၼ်မိူဝ်ႈႁၢင်လိူၼ်ၵျုႊလၢႆႊ လႆႈၸွႆႈထႅမ်တႃႇ မွၵ်ႈ 200 လင်ၶႃးႁိူၼ်
666.png,ၼႂ်းဝၼ်းလိူၼ်လပ်း ဝၼ်းတီႈ 7 ၼႆႉသမ်ႉ လႆႈၸွႆႈၵမ်းထႅမ်ၵႂႃႇ မွၵ်ႈ 300 လင် ၶႃးႁိူၼ်း
667.png,ၵူၼ်းၼုမ်ႇ ၵႃလိ  ဢႃယုမွၵ်ႈ 30  လၢတ်ႈတီႈၽူႈတွႆႇႁွၵ်ႈဝႃႈ “တီႈၵႃလိၼႆႉ တေလႆႈဝႃႈ ၵူဝ်
668.png,မိူဝ်ႈတၢင်းပဵၼ် ပွၵ်ႈၵမ်း 1 ၵမ်း 2 ၼၼ်ႉ ဢမ်ႇၽႅဝ်မႃး ၵႃလိ။
669.png,ၽႂ်ၵေႃႈ ဢမ်ႇႁတ်းၵႂႃႇတၢင်းလႂ် ၵၢၼ်ႁႃၵိၼ်လဵင်ႉတွင်ႉၵေႃႈယၢပ်ႇ ၵမ်ႈၼမ်  ပိၵ်ႉၽၵ်းတူ
670.png,ပွၵ်ႈၵမ်း 3 ၼႆႉသမ်ႉ ထိုင်မႃးလႄႈ မၼ်းပဵၼ်ဢၼ်လီ ၵူဝ်တႄႉတႄႉၶႃႈ။
671.png,-ၵူၼ်းၼုမ်ႇၵႃလိ ၸွႆႈထႅမ်ၶဝ်ႈၼမ်ႉတၢင်းၵိၼ်ပၼ်ၵူၼ်းမိူင်းၸိူဝ်းယၢ
672.png,တၢင်းၵိၼ်ယႅမ်ႉဢၼ်ၸွႆႈထႅမ်ၵႂႃႇတႄႉပဵၼ် ၶဝ်ႈသၢၼ် ၊ ၼမ်ႉမၼ်း ၊ ၵိူဝ် ၊ ၽွင်ဝၢၼ် ၊ ပႃ
673.png,ပေႃးထိုင်မႃး ဝၼ်းလိူၼ်မူၼ်းၼႆႉ ယူႇတီႈပီႈၼွင်ႉၵႃလိ တေႁၢင်ႈႁႅၼ်းသေ လူင်းပိုၼ်ႉတီႈ
674.png,“ၶၢဝ်းတၢင်း ၶူဝ်ႊဝိတ်ႉၼႆႉ ၽႂ်မၼ်းၵေႃႈ ၼင်ႇႁိုဝ် တေႁႄႉၵင်ႈလႆႈ တၢင်းပဵၼ်ၵၼ်ၼၼ်ႉ ယႃ
675.png,ယဝ်ႉၵေႃႈ ႁႂ်ႈဢွၼ်ၵၼ်ႁဵတ်းၸွမ်း လွင်ႈပၢႆးယူႇလီၶဝ် ဢွၵ်ႇ ဝႆႉ ပၵ်းပိူင်ၼၼ်ႉသေၵမ်း”
676.png,သင်လူဝ်ႇၵႂႃႇၼႆ ႁႂ်ႈသႂ်ႇၽႃႈတူမ်းသူပ်းၵၼ် ၵႆႉလၢင်ႉမိုဝ်းပၼ်။
677.png,ၼႂ်းဝဵင်းၵႃလိၼႆႉ ၵူတ်ႇထတ်းႁၼ် ၵူၼ်းတိတ်းၸပ်း ၸိူဝ်ႉမႅင်း တၢင်းပဵၼ် ၶူဝ်ႊဝိတ်ႉ 19
678.png,ပဵၼ်ၽူႈၸၢႆး 3 ၵေႃႉလႄႈ ၽူႈယိင်း 1 ၵေႃႉ။
679.png,ပဵၼ်ၼၢင်းယိင်းလွၼ်ႉလွၼ်ႉ ပႃးလုၵ်ႈဢွၼ်ႇ ဢႃယု 5 ၶူပ်ႇၵေႃႉၼိုင်ႈ ၊ ၼႂ်း 3 ၵေႃႉၼၼ်ႉ
680.png,တီႈၸႄႈဝဵင်းၵုၼ်ႁဵင်သမ်ႉ မီးၵူၼ်းတိတ်းၸပ်း တၢင်းပဵၼ် တင်းမူတ်း 3 ၵေႃႉ။
681.png,တီႈဝဵင်းၵဵင်းတုင် ၸိုင်ႈတႆးပွတ်းဢွၵ်ႇၶူင်း ၵူၼ်းတိတ်းၸပ်းတၢင်းပဵၼ်ၶူဝ်ႊဝိတ်ႉ 19
682.png,- ၶူဝ်ႊဝိတ်ႉလၢမ်းၽႄႈလႄႈၵူၼ်းၵဵင်းတုင်ဢမ်ႇႁတ်းဢွၵ်ႇႁိူၼ်း ၵၢင်ဝဵင်း
683.png,ဝၼ်းတီႈ 11/8/2021 မိူဝ်ႈၼႆႉၵူတ်ႇထတ်းၵူၼ်းထၢင်ႇထိူမ်မိူၼ်ပဵၼ်ၶူဝ်ႊဝိတ်ႉ 90 ပၢႆ ၊ၼ
684.png,ၽူႈတူင်ႉၼိုင် ၼႂ်းတူင်ႇဝူင်းၵူၼ်း ၸႄႈဝဵင်းၵဵင်းတုင် ၵေႃႉၼိုင်ႈ လၢတ်ႈတီႈၽူႈတွႆႇ ႁ
685.png,မိူဝ်ႈဝႃးၵူၺ်း ၵူၼ်းၸပ်း 28 ၵေႃႉမိူဝ်ႈၼႆႉသမ်ႉၵူၼ်းၸပ်း 34 ။
686.png,2 ဝၼ်းၼႆႉမီးၵူၼ်းၸပ်း 60 ပၢႆယဝ်ႉၶႃႈၼႃႇ ။
687.png,ၼႂ်းဝူင်ႈ သွင်ဝူင်ႈမႃးၼႆႉ တီႈၵဵင်းတုင် ထူပ်းႁၼ်ၵူၼ်းၸပ်း ၼႂ်း ၼိုင်ႈၶိုင်ႈပၢႆ ဢၼ
688.png,ၸပ်းဝႆးတၢႆဝႆးၶႃႈတၢင်းပဵၼ်ၼႆႉ”  ဝႃႈၼႆ။
689.png,ၵွပ်ႈၼႆလႄႈ မၢင်ဝၢၼ်ႈ မၢင်ပွၵ်ႉထိုင်တီ ပိၵ်ႉဢိုတ်းလွၵ်ႉတၢဝ်းဝႆႉ ႁင်းၽႂ်မၼ်း လႆႈႁ
690.png,ၽူႈတူင်ႉၼိုင် ၼႂ်းတူင်ႇဝူင်း ၵဵင်းတုင် သိုပ်ႇလၢတ်ႈထႅင်ႈဝႃႈ “ တီႈၵဵင်းတုင်ၼႆႉ ပေႃ
691.png,ၵွပ်ႈၼႆ တၢင်းၼႂ်းဢိူင်ႇၵၢတ်ႇထၢႆႈၼၼ်ႉၵေႃႈ မၢင်ဝၢၼ်ႈ ပေႃးလႆႈ  ဝႆႉ ”- ဝႃႈၼ
692.png,ၼႂ်းၸိုင်ႈတႆးပွတ်းဢွၵ်ႇၶူင်း မိူၼ်ၼင်ႇ ၸႄႈဝဵင်းတႃႈၶီႈလဵၵ်း၊ မိူင်းယွင်း၊ မိူင်းၽ
693.png,သိုၵ်းမၢၼ်ႈဢဝ်ၵႃးထုၺ်လိၼ်မႃးထုၺ်ထႆႁိူၼ်းၵူၼ်းဝၢၼ်ႈလွႆလၢၼ်း 10 လင် ဝၼ်းတီႈ 10/8/2
694.png,ဢၼ်သိုၵ်းမၢၼ်ႈ ၶလ 41 လႃႈသဵဝ်ႈဢဝ်ရူတ်ႉၵႃးထုၺ်လိၼ်မႃး ထႆထုၺ်ယႃႉပႅတ်ႈႁိူၼ်း 10 လင်
695.png,“ၵွၼ်ႇၼႃႈတေဢဝ်ၵႃးမႃးထုၺ် မွၵ်ႈ 1 ၸူဝ်ႈမူင်းၼႆႉ ၶဝ်မႃးလၢတ်ႈဝႃႈ ၼႂ်းၶၢဝ်းတၢင်း 1 ၸ
696.png,ၶဝ်ဝႃႈၶဝ်တေႁဵတ်း ၶွၵ်ႈဝူဝ်း ၼႆဝႃႇ။
697.png,ၶဝ်ဢမ်ႇလၢတ်ႈဝႆႉလူင်ႈၼႃႈလူင်။
698.png,ၵိုင်ႈၵၢင်ႉမႃးလၢတ်ႈ ၼႂ်း 1 ၸူဝ်ႈမူင်းၼႆ ဢမ်ႇၸၢင်ႈႁဵတ်းႁိုဝ်ၶၢႆႉႁႂ်ႈယဝ်ႉၶႃႈလူး”
699.png,ၶၢဝ်းၶူဝ်ႊဝိတ်ႉ လႄႈ ၶၢဝ်းမိူင်းသုၵ်ႉၸိူင်ႉၼႆ သိုၵ်းယိုတ်းမိူင်းၵိုင်ႉၵၢင်ႉမႃးၸႂ်
700.png,သိုၵ်းမၢၼ်ႈဢဝ်ၵႃးထုၺ်လိၼ်မႃးထုၺ်ထႆႁိူၼ်းၵူၼ်းဝၢၼ်ႈလွႆလၢၼ်း 10 လင် ဝၼ်းတီႈ 10/8/2
701.png,“ႁဝ်းၶႃႈမႃးယူႇတီၼႆႈ ၸဵမ်မိူဝ်ႈပီ 1990 ပုၼ်ႉဢေႃႈ။
702.png,ၽွင်းၵူၼ်းမိူင်းယၢပ်ႇၽိုတ်ႇ ၶဝ်သမ်ႉမႃးတဵၵ်းငႅၼ်ႉႁႂ်ႈပၢႆႈၸိူင်ႉၼႆဢမ်ႇထုၵ်ႇလီပဵၼ်
703.png,ႁဝ်းၶႃႈဢမ်ႇမီးတီႈယူႇ ၽွင်းၶူဝ်ႊဝိတ်ႉၸိူင်ႉၼႆတေၵႂႃႇယူႇလႂ်။
704.png,လွင်ႈၼႆႉၶႂ်ႈႁႂ်ႈၵူၼ်းလူင် ၸၼ်ႉပႃႈၼိူဝ်ၶဝ်ႁူႉၸွမ်း ၶႃႈဢေႃႈ။
705.png,တီႈလိၼ်တူင်ႇတၢင်ႇပိုၼ်ႉတီႈ တီႈဝၢၼ်ႈလွႆလၢၼ်းၼႆႉ မိူဝ်ႈၽွင်း 1996 ၼၼ်ႉၵေႃႈသိုၵ်းမၢ
706.png,ႁဝ်းၶႃႈဢမ်ႇတၼ်းလႆႈႁၢင်ႈႁႅၼ်းသင်၊ ယၢပ်ႇၽိုတ်ႇတႄႉၶႃႈဢေႃႈ ”- ဝႃႈၼႆ။
707.png,ၵူၺ်းၵႃႈမိူဝ်ႈၼၼ်ႉတႄႉ ဢမ်ႇၸႂ်ႉၶၢႆႉ ၊ ၶိုၼ်းႁဵတ်းႁွင်ႈထႅဝ်ဝႆႉပၼ်ၵူၼ်းဝၢၼ်ႈသေ ယို
708.png,/ ဝဵင်းသႅၼ်ဝီ
709.png,မိူဝ်ႈဝႃး ဝၼ်းတီႈ 9/8/2021 ၼႆႉ ၼႂ်းၸႄႈဝဵင်းသႅၼ်ဝီ ထတ်းႁၼ် ၵူၼ်း ၸပ်းၸိူ ၶူဝ်ႊဝိတ
710.png,ၽူႈၸွႆႈထႅမ် ၸုမ်းပရႁိတ ၸႄႈဝဵင်းသႅၼ်ဝီ ၵေႃႉၼိုင်ႈ လၢတ်ႈတီႈၽူႈတွႆႇႁွၵ်ႈဝႃႈ “ မိူဝ်
711.png,ၼႂ်းၼၼ်ႉ တႃႇ 15 ၵေႃႉ ပဵၼ် ၵူၼ်းႁိူၼ်းလဵဝ်ၵၼ် ။
712.png,မိူဝ်ႈၼႆႉ ထူပ်းႁၼ်ထႅင်ႈ 8 ၵေႃႉ ၼႂ်းၸႄႈဝဵင်းသႅၼ်ဝီၼႆႉ ၵူၼ်း ၸပ်း ၶူဝ်ႊဝိတ်ႉ 19 တ
713.png,ၵူၺ်းၵႃႈ ၸိူဝ်းၵူၼ်းပဵၼ်ၶူဝ်ႊဝိတ်ႉသေ လူင်းႁူင်းယႃၵႂႃႇ သမ်ႉမိူဝ်းတၢႆတီႈႁိူၼ်း ၵေ
